date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:10:56	1863224/1863224	---M--	200	added ('OK')	image/png	etag:%22ebec88366ddd91:0%22	https://www.bizgurukul.com/Biz/img/career/insta_side_img2.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/career/insta_side_img2.png	(from https://www.bizgurukul.com/Biz/career)
10:10:57	4172113/4172113	---M--	200	added ('OK')	image/png	etag:%22f1f248c66ddd91:0%22	https://www.bizgurukul.com/Biz/img/career/insta_side_img.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/career/insta_side_img.png	(from https://www.bizgurukul.com/Biz/career)
10:10:57	2081249/2081249	---M--	200	added ('OK')	image/gif	etag:%226953fb9566ddd91:0%22	https://www.bizgurukul.com/Biz/img/career/insta_img1.gif	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/career/insta_img1.gif	(from https://www.bizgurukul.com/Biz/career)
10:10:59	2345/2345	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:41:01%20GMT	https://www.bizgurukul.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZH5JMzzGJRM2Q9KmKXByjULKBWGf3R6UJ6YtNwfGyWxjROwOyeU1Kp8QiF83kUEUjA2&t=638246535643328042	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/WebResource6308.axd	(from https://www.bizgurukul.com/Biz/contactus)
10:11:00	1881898/1881898	---M--	200	added ('OK')	image/gif	etag:%22de91229566ddd91:0%22	https://www.bizgurukul.com/Biz/img/career/insta_img2.gif	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/career/insta_img2.gif	(from https://www.bizgurukul.com/Biz/career)
10:11:00	995060/995060	---M--	200	added ('OK')	image/gif	etag:%22865ac89066ddd91:0%22	https://www.bizgurukul.com/Biz/img/career/insta_img3.gif	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/career/insta_img3.gif	(from https://www.bizgurukul.com/Biz/career)
10:11:00	2348/2348	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:41:02%20GMT	https://www.bizgurukul.com/ScriptResource.axd?d=nv7asgRUU0tRmHNR2D6t1HWlCbHP6cmL6liF_Ln0pGkcgVL2I0h0qdDyh0JjxnGdBTxd7OrETZ264fmUQLUEW9ixDUJn1UMsZd7MPYxByVPUMHEeOis-cowfRGcR1Szg1pRbZrse6naYqWimbkv-pA2&t=ffffffffcc837f48	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/ScriptResource427a.axd	(from https://www.bizgurukul.com/Biz/contactus)
10:11:02	99269/99269	---MCZ	200	added ('OK')	application/javascript	etag:%221c6198c297cd81:0%22	https://www.bizgurukul.com/Scripts/WebForms/MsAjax/MicrosoftAjax.js	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Scripts/WebForms/MsAjax/MicrosoftAjax.js	(from https://www.bizgurukul.com/Biz/contactus)
10:11:02	39547/39547	---M-Z	200	added ('OK')	application/javascript	etag:%2279fd98c297cd81:0%22	https://www.bizgurukul.com/Scripts/WebForms/MsAjax/MicrosoftAjaxWebForms.js	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Scripts/WebForms/MsAjax/MicrosoftAjaxWebForms.js	(from https://www.bizgurukul.com/Biz/contactus)
10:11:03	2348/2348	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:41:05%20GMT	https://www.bizgurukul.com/ScriptResource.axd?d=pVdHczR8HTv0TYtXLibFoAaGOIMebw9DVemk8QE6m0ce8BAcMVrlXOm8OAd4AQh6x6Ova2SF8prcwCMVEEX1GE_7WrY32IkNysRGlsIb7rzVQgb--7aUNQq-pntzeEewEP3Jo8LzYbTePu337uQQHA2&t=7d5986a	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/ScriptResource3502.axd	(from https://www.bizgurukul.com/Biz/contactus)
10:11:04	2348/2348	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:41:06%20GMT	https://www.bizgurukul.com/ScriptResource.axd?d=-qISl4-OkT-7X02E4Fisr0V9NLHWSo5x-qZx9xju1UwnHc0SWqF7omI8VKGUuFT-nBgWovJkJMd-Z_ii47bVTvYF2fnjzK1RoPLsFXaPMSTpXq1-qafOpXDBEUpBILNm0&t=7d5986a	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/ScriptResource2f4e.axd	(from https://www.bizgurukul.com/Biz/contactus)
10:11:05	2348/2348	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:41:07%20GMT	https://www.bizgurukul.com/ScriptResource.axd?d=LpGQnoKUSgO3ODsBUs8Gfav-VuTfPRIkoITYhPmBIJyC4boOsH2HfXMD088ZOusUaRE-Vhj-ALkj7LJ3IfvP8Qfo1auWCC-ol_RKUL-FedByT-IMOYqRGPAxixA8rimk0&t=7d5986a	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/ScriptResource2684.axd	(from https://www.bizgurukul.com/Biz/contactus)
10:11:06	2348/2348	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:41:08%20GMT	https://www.bizgurukul.com/ScriptResource.axd?d=VXG5HWKmJ5VfT6XbkUxKRmlfRKSHm1W6RfLAm6pNGOyyQerYfCIz4BvRV4-vpUikZpslQ31Xvgl999iM7yEA0DyfD6PVUJfEjMC3OKidj9s_1AGKjpknf0iiyhdUPl-u0&t=7d5986a	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/ScriptResource521e.axd	(from https://www.bizgurukul.com/Biz/contactus)
10:11:06	3170141/3170141	---M--	200	added ('OK')	image/png	etag:%22ffcdab7866ddd91:0%22	https://www.bizgurukul.com/Biz/img/career/youtube_side_img.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/career/youtube_side_img.png	(from https://www.bizgurukul.com/Biz/career)
10:11:07	2348/2348	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:41:09%20GMT	https://www.bizgurukul.com/ScriptResource.axd?d=GaxHcEbg13h06VA4YmIg9ci3k5-qf0yH0Ex16uH6GIeoWQ15AUk49GSKaWVwJHshKOva70olx6FLgKhX7xhOJyH9fQ-1vEGhAXQludqLmHR-7jM5jBTcTfe3s6YZdK1f0&t=7d5986a	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/ScriptResource84f2.axd	(from https://www.bizgurukul.com/Biz/contactus)
10:11:08	9793/9793	---M-Z	200	added ('OK')	text/css	etag:%223567dffa47ecd91:0%22	https://www.bizgurukul.com/Biz/css/contact.css?v=1.2	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/css/contact7839.css	(from https://www.bizgurukul.com/Biz/contactus)
10:11:10	118327/118327	---M--	200	added ('OK')	image/png	etag:%22be924af464bd91:0%22	https://www.bizgurukul.com/Biz/img/callback_vector.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/callback_vector.png	(from https://www.bizgurukul.com/Biz/contactus)
10:11:10	4693/4693	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2004:41:12%20GMT	https://www.bizgurukul.com/cdn-cgi/l/email-protection	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/cdn-cgi/l/email-protection.html	(from https://www.bizgurukul.com/Biz/contactus)
10:11:11	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265568fe4-4d7%22	https://www.bizgurukul.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.bizgurukul.com/Biz/contactus)
10:11:12	27453/27453	---M-Z	200	added ('OK')	text/css	etag:%22493c9c435becd91:0%22	https://www.bizgurukul.com/Biz/css/Becomeanaffiliate.css?v=1.5	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/css/Becomeanaffiliate2048.css	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:14	44342/44342	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03cf0-ad36%22	https://cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	https://www.bizgurukul.com//bizgurukul1/cdnjs.cloudflare.com/ajax/libs/OwlCarousel2/2.3.4/owl.carousel.min.js	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:15	130751/130751	---M--	200	added ('OK')	image/jpeg	etag:%22444c344da39ad81:0%22	https://www.bizgurukul.com/Biz/img/instructor-slide-1.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/instructor-slide-1.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:16	215067/215067	---M--	200	added ('OK')	image/jpeg	etag:%227e9a344da39ad81:0%22	https://www.bizgurukul.com/Biz/img/instructor-slide-1m.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/instructor-slide-1m.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:16	101247/101247	---M--	200	added ('OK')	image/jpeg	etag:%2291c1344da39ad81:0%22	https://www.bizgurukul.com/Biz/img/instructor-slide-2.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/instructor-slide-2.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:18	154924/154924	---M--	200	added ('OK')	image/jpeg	etag:%22cbf354da39ad81:0%22	https://www.bizgurukul.com/Biz/img/instructor-slide-2m.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/instructor-slide-2m.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:20	69624/69624	---M--	200	added ('OK')	image/jpeg	etag:%22cbf354da39ad81:0%22	https://www.bizgurukul.com/Biz/img/instructor-slide-3.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/instructor-slide-3.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:20	9481/9481	---M--	200	added ('OK')	image/png	etag:%2211fc1f4da39ad81:0%22	https://www.bizgurukul.com/Biz/img/Circle1.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Circle1.png	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:20	157164/157164	---M--	200	added ('OK')	image/jpeg	etag:%22a65e354da39ad81:0%22	https://www.bizgurukul.com/Biz/img/instructor-slide-3m.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/instructor-slide-3m.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:22	8747/8747	---M--	200	added ('OK')	image/png	etag:%228fbf204da39ad81:0%22	https://www.bizgurukul.com/Biz/img/Get-in-Touch%20With-Our-Team.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Get-in-Touch%20With-Our-Team.png	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:22	6544/6544	---M--	200	added ('OK')	image/png	etag:%22bf1b244da39ad81:0%22	https://www.bizgurukul.com/Biz/img/Plan-your-Curriculum.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Plan-your-Curriculum.png	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:23	7307/7307	---M--	200	added ('OK')	image/png	etag:%224366264da39ad81:0%22	https://www.bizgurukul.com/Biz/img/Start-Teaching-and-Earning.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Start-Teaching-and-Earning.png	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:24	12109/12109	---M--	200	added ('OK')	image/jpeg	etag:%22debb224da39ad81:0%22	https://www.bizgurukul.com/Biz/img/Keshave-testim.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Keshave-testim.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:25	14272/14272	---M--	200	added ('OK')	image/jpeg	etag:%22b4d81d4da39ad81:0%22	https://www.bizgurukul.com/Biz/img/Anmol-testim.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Anmol-testim.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:27	72185/72185	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2004:41:28%20GMT	https://www.bizgurukul.com/Biz/ContactUs	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/ContactUs-2.html	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:28	27453/27453	---M-Z	200	added ('OK')	text/css	etag:%22493c9c435becd91:0%22	https://www.bizgurukul.com/Biz/css/Becomeanaffiliate.css?v=1.4	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/css/Becomeanaffiliateffaf.css	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:29	8862/8862	---M-Z	200	added ('OK')	application/javascript	etag:%22d559d844c76ed91:0%22	https://www.bizgurukul.com/Biz/js/custome_js/sliders_effects.js?v=1.2	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/js/custome_js/sliders_effects7839.js	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:29	2724984/2724984	---M--	200	added ('OK')	image/gif	etag:%224ef1e581a74ad91:0%22	https://www.bizgurukul.com/Biz/img/aff_gif2.gif	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/aff_gif2.gif	(from https://www.bizgurukul.com/Biz/BecomeAnInst)
10:11:31	99671/99671	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2004:41:32%20GMT	https://www.bizgurukul.com/Signup	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Signup-2.html	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:32	50150/50150	---M--	200	added ('OK')	image/jpeg	etag:%225d7f234da39ad81:0%22	https://www.bizgurukul.com/Biz/img/Monetize.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/Monetize.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:33	1040189/1040189	---M--	200	added ('OK')	image/jpeg	etag:%22b4395335934ad91:0%22	https://www.bizgurukul.com/Biz/img/become_aff_banner.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/become_aff_banner.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:35	214698/214698	---M--	200	added ('OK')	image/jpeg	etag:%22c0a66235934ad91:0%22	https://www.bizgurukul.com/Biz/img/aff_mon.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/aff_mon.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:35	440119/440119	---M--	200	added ('OK')	image/jpeg	etag:%22d75c2b35934ad91:0%22	https://www.bizgurukul.com/Biz/img/become_aff_banner2.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/become_aff_banner2.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:36	47523/47523	---M--	200	added ('OK')	image/jpeg	etag:%226bc2294da39ad81:0%22	https://www.bizgurukul.com/Biz/img/akansha1.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/akansha1.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:37	244126/244126	---M--	200	added ('OK')	image/jpeg	etag:%22ed1c434da39ad81:0%22	https://www.bizgurukul.com/Biz/img/tehmin1.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/tehmin1.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:37	15214/15214	---M--	200	added ('OK')	image/jpeg	etag:%22a4993f4da39ad81:0%22	https://www.bizgurukul.com/Biz/img/sanchita.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/sanchita.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:38	117240/117240	---M--	200	added ('OK')	image/jpeg	etag:%22d685354da39ad81:0%22	https://www.bizgurukul.com/Biz/img/ishika1.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/ishika1.jpg	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:41	144877/144877	---M-Z	200	added ('OK')	text/css	etag:W/%22235ed-iVElpFIqOxDuetoG7mUDWHy/lcU%22	https://cdn.jsdelivr.net/npm/bootstrap@4.0.0/dist/css/bootstrap.min.css	https://www.bizgurukul.com//bizgurukul1/cdn.jsdelivr.net/npm/bootstrap@4.0.0/dist/css/bootstrap.min.css	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:41	45797/45797	---M-Z	200	added ('OK')	text/css	etag:%22e83656cd12bed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/css/ccm_custom.css?v=1.5	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/css/ccm_custom2048.css	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:42	1690/1690	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Nov%202023%2004:41:44%20GMT	https://www.bizgurukul.com/%e2%80%9chttps://bizgurukul.com/content-creation-course.aspx%e2%80%9d	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/%e2%80%9chttps_/bizgurukul.com/content-creation-course.aspx%e2%80%9d	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:43	650/650	---M--	200	added ('OK')	image/png	etag:%22e51297d4facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/clock.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/clock.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:44	2982913/2982913	---M--	200	added ('OK')	image/gif	etag:%22ab737335934ad91:0%22	https://www.bizgurukul.com/Biz/img/aff_gif.gif	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/img/aff_gif.gif	(from https://www.bizgurukul.com/Biz/BecomeAnAffiliate)
10:11:44	436/436	---M--	200	added ('OK')	image/png	etag:%22dbbad3d3facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/chart.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/chart.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:45	709/709	---M--	200	added ('OK')	image/png	etag:%22de5c66d7facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/languagesquare.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/languagesquare.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:46	675/675	---M--	200	added ('OK')	image/png	etag:%22b6208ebfacd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/videoplay.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/videoplay.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:48	13124/13124	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Nov%202023%2004:41:49%20GMT	https://www.bizgurukul.com/Biz/IntsProg/CCMDemoSession	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/CCMDemoSession.html	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:48	7673/7673	---M--	200	added ('OK')	image/png	etag:%227792a7e1facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/students.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/students.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:49	10971/10971	---M--	200	added ('OK')	image/png	etag:%225f1daed5facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/entre.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/entre.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:50	8962/8962	---M--	200	added ('OK')	image/png	etag:%22b1160defacd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/professional.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/professional.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:51	7142/7142	---M--	200	added ('OK')	image/png	etag:%227e3634d6facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/freelancer.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/freelancer.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:52	10002/10002	---M--	200	added ('OK')	image/png	etag:%22a485b8d9facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/marketer.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/marketer.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:53	6722/6722	---M--	200	added ('OK')	image/png	etag:%22e9f9bdd6facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/homemaker.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/homemaker.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:54	82036/82036	---M--	200	added ('OK')	image/jpeg	etag:%2210e8d9465daed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/playbook.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/playbook.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:55	102333/102333	---M--	200	added ('OK')	image/jpeg	etag:%225d2482465daed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/certified.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/certified.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:57	129923/129923	---M--	200	added ('OK')	image/jpeg	etag:%227f32b2455daed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/smartphone.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/smartphone.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:11:57	116894/116894	---M--	200	added ('OK')	image/jpeg	etag:%22e7c31c465daed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/quizzes.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/quizzes.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:00	1008/1008	---M--	200	added ('OK')	image/png	etag:%22e5e0d7cffacd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/bad_icon.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/bad_icon.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:01	388789/388789	---M--	200	added ('OK')	image/png	etag:%225ff885fe51aed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/live_session.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/live_session.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:02	1092634/1092634	---M--	200	added ('OK')	image/gif	etag:%22848951d6facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/does-sound.gif	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/does-sound.gif	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:02	311718/311718	---M--	200	added ('OK')	image/png	etag:%22dfab9fd51aed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/personalized.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/personalized.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:04	193629/193629	---M--	200	added ('OK')	image/png	etag:%221b5420fe51aed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/community.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/community.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:04	226124/226124	---M--	200	added ('OK')	image/png	etag:%22d927f1fe51aed91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/career.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/career.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:05	1419/1419	---M--	200	added ('OK')	image/png	etag:%22afb946af95b4d91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/gif_pattern.png	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/gif_pattern.png	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:06	1892378/1892378	---M--	200	added ('OK')	image/gif	etag:%22567063af95b4d91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/guaranteed.gif	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/guaranteed.gif	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:09	351542/351542	---M--	200	added ('OK')	image/jpeg	etag:%22a2175be5facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/trainer1.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/trainer1.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:10	521854/521854	---M--	200	added ('OK')	image/jpeg	etag:%22afa49ae6facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/trainer2.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/trainer2.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:11	514224/514224	---M--	200	added ('OK')	image/jpeg	etag:%22bff1e7e8facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/trainer3.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/trainer3.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:12	286659/286659	---M--	200	added ('OK')	image/jpeg	etag:%22eabece9facd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/trainer4.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/trainer4.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:14	394760/394760	---M--	200	added ('OK')	image/jpeg	etag:%2243c784eafacd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/trainer5.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/trainer5.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:14	329442/329442	---M--	200	added ('OK')	image/jpeg	etag:%22d3a40ebfacd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/trainer6.jpg	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/trainer6.jpg	(from https://www.bizgurukul.com/content-creation-course.aspx)
10:12:14	9130100/9130100	---M--	200	added ('OK')	image/gif	etag:%229ecba45d13acd91:0%22	https://www.bizgurukul.com/Biz/IntsProg/image/bonus.gif	https://www.bizgurukul.com//bizgurukul1/www.bizgurukul.com/Biz/IntsProg/image/bonus.gif	(from https://www.bizgurukul.com/content-creation-course.aspx)
